香港,#genre#

山东,#genre#
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江新闻法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
哈尔滨新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226434/index.m3u8
哈尔滨生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226526/index.m3u8
哈尔滨影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226552/index.m3u8
佳木斯新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8
鹤岗新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
鸡西新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226410/index.m3u8
鸡西安全生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226481/index.m3u8
齐齐哈尔新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226413/index.m3u8
齐齐哈尔经济法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226493/index.m3u8
伊春新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226416/index.m3u8
牡丹江新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226422/index.m3u8
大庆新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226484/index.m3u8
大庆教育频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226523/index.m3u8
漠河新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226499/index.m3u8
漠河综合频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226535/index.m3u8
双鸭山新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8
山东卫视,http://lives.jnnews.tv/video/s10001-SDTV/index.m3u8
长清新闻,http://117.72.68.25:9930/qilu.php?id=jncqxw
济铁电视台,http://117.72.68.25:9930/qilu.php?id=jnjrtv
济阳综合,http://117.72.68.25:9930/qilu.php?id=jnjyzh
济阳影视,http://117.72.68.25:9930/qilu.php?id=jnjyys
历城新闻综合,http://117.72.68.25:9930/qilu.php?id=jnlcxw
平阴综合,http://117.72.68.25:9930/qilu.php?id=jnpyzh
商河综合,http://117.72.68.25:9930/qilu.php?id=jnshzh
商河影视,http://117.72.68.25:9930/qilu.php?id=jnshys
章丘综合,http://117.72.68.25:9930/qilu.php?id=jnzqzh
章丘公共,http://117.72.68.25:9930/qilu.php?id=jnzqgg
东营新闻综合,http://117.72.68.25:9930/qilu.php?id=dyxwzh
东营公共,http://117.72.68.25:9930/qilu.php?id=dygg
东营公共,http://117.72.68.25:9930/qilu.php?id=dygg2
东营科教,http://117.72.68.25:9930/qilu.php?id=dykj
东营区新闻综合,http://117.72.68.25:9930/qilu.php?id=dydyqxw
东营区科教影视,http://117.72.68.25:9930/qilu.php?id=dydyqkj
广饶综合,http://117.72.68.25:9930/qilu.php?id=dygrzh
广饶科教文艺,http://117.72.68.25:9930/qilu.php?id=dygrkj
垦利新闻综合,http://117.72.68.25:9930/qilu.php?id=dyklxw
利津综合,http://117.72.68.25:9930/qilu.php?id=dyljzh
利津文化生活,http://117.72.68.25:9930/qilu.php?id=dyljwh
黄岛综合,http://117.72.68.25:9930/qilu.php?id=qdhdzh
黄岛生活,http://117.72.68.25:9930/qilu.php?id=qdhdsh
即墨综合,http://117.72.68.25:9930/qilu.php?id=qdjmzh
即墨生活服务,http://117.72.68.25:9930/qilu.php?id=qdjmsh
胶州综合,http://117.72.68.25:9930/qilu.php?id=qdjzzh
胶州生活,http://117.72.68.25:9930/qilu.php?id=qdjzsh
李沧TV,http://117.72.68.25:9930/qilu.php?id=qdlc
崂山TV,http://117.72.68.25:9930/qilu.php?id=qdls
莱西综合,http://117.72.68.25:9930/qilu.php?id=qdlxzh
莱西生活,http://117.72.68.25:9930/qilu.php?id=qdlxsh
平度新闻综合,http://117.72.68.25:9930/qilu.php?id=qdpdxw
平度生活服务,http://117.72.68.25:9930/qilu.php?id=qdpdsh
潍坊新闻综合,http://117.72.68.25:9930/qilu.php?id=wfxwzh
潍坊生活,http://117.72.68.25:9930/qilu.php?id=wfsh
潍坊影视综艺,http://117.72.68.25:9930/qilu.php?id=wfyswy
潍坊科教文旅,http://117.72.68.25:9930/qilu.php?id=wfkjwl
潍坊高新区,http://117.72.68.25:9930/qilu.php?id=wfgxq
安丘综合,http://117.72.68.25:9930/qilu.php?id=wfaqzh
安丘民生,http://117.72.68.25:9930/qilu.php?id=wfaqms
滨海新闻综合,http://117.72.68.25:9930/qilu.php?id=wfbhxw
昌乐综合,http://117.72.68.25:9930/qilu.php?id=wfclzh
昌邑综合,http://117.72.68.25:9930/qilu.php?id=wfcyzh
昌邑经济生活,http://117.72.68.25:9930/qilu.php?id=wfcyjj
坊子新闻综合,http://117.72.68.25:9930/qilu.php?id=wffzxw
高密综合,http://117.72.68.25:9930/qilu.php?id=wfgmzh
高密党建农科,http://117.72.68.25:9930/qilu.php?id=wfgmdj
潍坊高新区电视,http://117.72.68.25:9930/qilu.php?id=wfgxq
寒亭新闻,http://117.72.68.25:9930/qilu.php?id=wfhtxw
奎文电视台,http://117.72.68.25:9930/qilu.php?id=wfkwtv
临朐新闻综合,http://117.72.68.25:9930/qilu.php?id=wflqxw
青州综合,http://117.72.68.25:9930/qilu.php?id=wfqzzh
青州文化旅游,http://117.72.68.25:9930/qilu.php?id=wfqzwh
潍城TV,http://117.72.68.25:9930/qilu.php?id=wfwc
诸城新闻综合,http://117.72.68.25:9930/qilu.php?id=wfzcxw
诸城生活娱乐,http://117.72.68.25:9930/qilu.php?id=wfzcsh
长岛TV,http://117.72.68.25:9930/qilu.php?id=ytcd
福山综合,http://117.72.68.25:9930/qilu.php?id=ytfszh
山生活(无信号),http://117.72.68.25:9930/qilu.php?id=ytfssh
海阳综合,http://117.72.68.25:9930/qilu.php?id=ythyzh
龙口综合,http://117.72.68.25:9930/qilu.php?id=ytlkzh
龙口生活,http://117.72.68.25:9930/qilu.php?id=ytlksh
莱山综合,http://117.72.68.25:9930/qilu.php?id=ytlszh
莱山影视,http://117.72.68.25:9930/qilu.php?id=ytlsys
莱阳综合,http://117.72.68.25:9930/qilu.php?id=ytlyzh
莱阳民生综艺,http://117.72.68.25:9930/qilu.php?id=ytlyms
莱州综合,http://117.72.68.25:9930/qilu.php?id=ytlzzh
牟平综合,http://117.72.68.25:9930/qilu.php?id=ytmpzh
蓬莱综合,http://117.72.68.25:9930/qilu.php?id=ytplzh
蓬莱综艺,http://117.72.68.25:9930/qilu.php?id=ytplzy
栖霞综合,http://117.72.68.25:9930/qilu.php?id=ytqxzh
栖霞苹果,http://117.72.68.25:9930/qilu.php?id=ytqxpg
招远综合,http://117.72.68.25:9930/qilu.php?id=ytzyzh
招远综艺,http://117.72.68.25:9930/qilu.php?id=ytzyzy
博山新闻,http://117.72.68.25:9930/qilu.php?id=zbbsxw
博山图文,http://117.72.68.25:9930/qilu.php?id=zbbstw
高青综合,http://117.72.68.25:9930/qilu.php?id=zbgqzh
高青影视,http://117.72.68.25:9930/qilu.php?id=zbgqys
桓台综合,http://117.72.68.25:9930/qilu.php?id=zbht1
桓台影视,http://117.72.68.25:9930/qilu.php?id=zbht2
临淄新闻综合,http://117.72.68.25:9930/qilu.php?id=zblzxw
临淄生活服务,http://117.72.68.25:9930/qilu.php?id=zblzsh
沂源综合,http://117.72.68.25:9930/qilu.php?id=zbyyzh
沂源生活,http://117.72.68.25:9930/qilu.php?id=zbyysh
淄川新闻,http://117.72.68.25:9930/qilu.php?id=zbzcxw
淄川生活,http://117.72.68.25:9930/qilu.php?id=zbzcsh
张店综合,http://117.72.68.25:9930/qilu.php?id=zbzd1
张店2,http://117.72.68.25:9930/qilu.php?id=zbzd2
周村新闻,http://117.72.68.25:9930/qilu.php?id=zbzctv1
周村生活,http://117.72.68.25:9930/qilu.php?id=zbzctv2
山亭综合,http://117.72.68.25:9930/qilu.php?id=zzstzh
枣庄市中综合,http://117.72.68.25:9930/qilu.php?id=zzszzh
台儿庄新闻综合,http://117.72.68.25:9930/qilu.php?id=zztezxw
滕州综合,http://117.72.68.25:9930/qilu.php?id=zztzzh
滕州民生,http://117.72.68.25:9930/qilu.php?id=zztzms
薛城新闻综合,http://117.72.68.25:9930/qilu.php?id=zzxcxw
峄城综合,http://117.72.68.25:9930/qilu.php?id=zzyczh
滨城TV,http://117.72.68.25:9930/qilu.php?id=bzbctv
博兴综合,http://117.72.68.25:9930/qilu.php?id=bzbxzh
博兴生活,http://117.72.68.25:9930/qilu.php?id=bzbxsh
惠民综合,http://117.72.68.25:9930/qilu.php?id=bzhmzh
惠民影视,http://117.72.68.25:9930/qilu.php?id=bzhmys
无棣综合,http://117.72.68.25:9930/qilu.php?id=bzwdzh
无棣综艺,http://117.72.68.25:9930/qilu.php?id=bzwdzy
阳信新闻综合,http://117.72.68.25:9930/qilu.php?id=bzyxxw
沾化综合,http://117.72.68.25:9930/qilu.php?id=bzzhzh
沾化综艺,http://117.72.68.25:9930/qilu.php?id=bzzhzy
邹平综合,http://117.72.68.25:9930/qilu.php?id=bzzpzh
邹平民生,http://117.72.68.25:9930/qilu.php?id=bzzpms
德州新闻综合,http://117.72.68.25:9930/qilu.php?id=dzxwzh
德州经济生活,http://117.72.68.25:9930/qilu.php?id=dzjjsh
德州图文,http://117.72.68.25:9930/qilu.php?id=dztw
陵城综合,http://117.72.68.25:9930/qilu.php?id=dzlczh
乐陵新闻综合,http://117.72.68.25:9930/qilu.php?id=dzllxw
乐陵城市生活,http://117.72.68.25:9930/qilu.php?id=dzllcs
临邑1,http://117.72.68.25:9930/qilu.php?id=dzly1
临邑2,http://117.72.68.25:9930/qilu.php?id=dzly2
宁津综合,http://117.72.68.25:9930/qilu.php?id=dznjzh
平原综合,http://117.72.68.25:9930/qilu.php?id=dzpyzh
齐河综合,http://117.72.68.25:9930/qilu.php?id=dzqhzh
庆云综合,http://117.72.68.25:9930/qilu.php?id=dzqyzh
庆云生活,http://117.72.68.25:9930/qilu.php?id=dzqysh
武城综合,http://117.72.68.25:9930/qilu.php?id=dzwczh
武城综艺影视,http://117.72.68.25:9930/qilu.php?id=dzwczy
夏津综合,http://117.72.68.25:9930/qilu.php?id=dzxjzh
夏津公共,http://117.72.68.25:9930/qilu.php?id=dzxjgg
禹城综合,http://117.72.68.25:9930/qilu.php?id=dzyczh
禹城综艺,http://117.72.68.25:9930/qilu.php?id=dzyczy
成武综合,http://117.72.68.25:9930/qilu.php?id=hzcwzh
成武综艺,http://117.72.68.25:9930/qilu.php?id=hzcwzy
曹县综合,http://117.72.68.25:9930/qilu.php?id=hzcxzh
东明新闻综合,http://117.72.68.25:9930/qilu.php?id=hzdmxw
定陶新闻,http://117.72.68.25:9930/qilu.php?id=hzdt1
定陶综艺,http://117.72.68.25:9930/qilu.php?id=hzdt2
鄄城综合,http://117.72.68.25:9930/qilu.php?id=hzjczh
巨野新闻,http://117.72.68.25:9930/qilu.php?id=hzjyxw
牡丹区新闻综合,http://117.72.68.25:9930/qilu.php?id=hzmdxw
牡丹区综艺,http://117.72.68.25:9930/qilu.php?id=hzmdzy
单县综合,http://117.72.68.25:9930/qilu.php?id=hzsxzh
郓城新闻,http://117.72.68.25:9930/qilu.php?id=hzycxw
郓城综艺,http://117.72.68.25:9930/qilu.php?id=hzyczy
嘉祥综合,http://117.72.68.25:9930/qilu.php?id=jijiazh
嘉祥生活,http://117.72.68.25:9930/qilu.php?id=jijiash
金乡综合,http://117.72.68.25:9930/qilu.php?id=jijxzh
金乡生活,http://117.72.68.25:9930/qilu.php?id=jijxsh
梁山综合,http://117.72.68.25:9930/qilu.php?id=jilszh
曲阜新闻综合,http://117.72.68.25:9930/qilu.php?id=jiqfxw
任城新闻综合,http://117.72.68.25:9930/qilu.php?id=jircxw
任城影视娱乐,http://117.72.68.25:9930/qilu.php?id=jircys
泗水新闻综合,http://117.72.68.25:9930/qilu.php?id=jissxw
泗水文化生活,http://117.72.68.25:9930/qilu.php?id=jisswh
微山综合,http://117.72.68.25:9930/qilu.php?id=jiws1
微山2套,http://117.72.68.25:9930/qilu.php?id=jiws2
汶上综合,http://117.72.68.25:9930/qilu.php?id=jiwszh
汶上生活,http://117.72.68.25:9930/qilu.php?id=jiwssh
鱼台新闻,http://117.72.68.25:9930/qilu.php?id=jiytxw
鱼台生活,http://117.72.68.25:9930/qilu.php?id=jiytsh
茌平综合,http://117.72.68.25:9930/qilu.php?id=lccpzh
茌平生活,http://117.72.68.25:9930/qilu.php?id=lccpsh
东昌综合,http://117.72.68.25:9930/qilu.php?id=lcdczh
东阿综合,http://117.72.68.25:9930/qilu.php?id=lcdezh
东阿综艺,http://117.72.68.25:9930/qilu.php?id=lcdezy
高唐综合,http://117.72.68.25:9930/qilu.php?id=lcgtzh
高唐综艺,http://117.72.68.25:9930/qilu.php?id=lcgtzy
冠县综合,http://117.72.68.25:9930/qilu.php?id=lcgxzh
临清综合,http://117.72.68.25:9930/qilu.php?id=lclqzh
临清经济信息,http://117.72.68.25:9930/qilu.php?id=lclqjj
莘县综合,http://117.72.68.25:9930/qilu.php?id=lcsxzh
莘县生活,http://117.72.68.25:9930/qilu.php?id=lcsxsh
阳谷综合,http://117.72.68.25:9930/qilu.php?id=lcygzh
阳谷影视,http://117.72.68.25:9930/qilu.php?id=lcygys
费县综合,http://117.72.68.25:9930/qilu.php?id=lyfxzh
费县生活,http://117.72.68.25:9930/qilu.php?id=lyfxsh
河东影视,http://117.72.68.25:9930/qilu.php?id=lyhdys
河东综合,http://117.72.68.25:9930/qilu.php?id=lyhdzh
莒南综合,http://117.72.68.25:9930/qilu.php?id=lyjnzh
莒南影视,http://117.72.68.25:9930/qilu.php?id=lyjnys
兰山综合,http://117.72.68.25:9930/qilu.php?id=lylszh
临沭综合,http://117.72.68.25:9930/qilu.php?id=lyls1
临沭生活,http://117.72.68.25:9930/qilu.php?id=lyls2
罗庄综合,http://117.72.68.25:9930/qilu.php?id=lylzzh
罗庄影视,http://117.72.68.25:9930/qilu.php?id=lylzys
蒙阴综合,http://117.72.68.25:9930/qilu.php?id=lymy1
蒙阴2套,http://117.72.68.25:9930/qilu.php?id=lymy2
平邑综合,http://117.72.68.25:9930/qilu.php?id=lypyzh
平邑生活,http://117.72.68.25:9930/qilu.php?id=lypysh
郯城综合,http://117.72.68.25:9930/qilu.php?id=lytc1
郯城2套,http://117.72.68.25:9930/qilu.php?id=lytc2
沂南综合,http://117.72.68.25:9930/qilu.php?id=lyynzh
沂南红色影视,http://117.72.68.25:9930/qilu.php?id=lyynys
沂水综合,http://117.72.68.25:9930/qilu.php?id=lyys1
沂水生活,http://117.72.68.25:9930/qilu.php?id=lyys2
莒县综合,http://117.72.68.25:9930/qilu.php?id=rzjx1
岚山TV,http://117.72.68.25:9930/qilu.php?id=rzls
五莲综合,http://117.72.68.25:9930/qilu.php?id=rzwlzh
五莲文化旅游,http://117.72.68.25:9930/qilu.php?id=rzwlwh
东平综合,http://117.72.68.25:9930/qilu.php?id=tadpzh
东平民生,http://117.72.68.25:9930/qilu.php?id=tadpms
岱岳TV,http://117.72.68.25:9930/qilu.php?id=tady
肥城综合,http://117.72.68.25:9930/qilu.php?id=tafczh
肥城生活,http://117.72.68.25:9930/qilu.php?id=tafcsh
宁阳综合,http://117.72.68.25:9930/qilu.php?id=tany1
宁阳2套,http://117.72.68.25:9930/qilu.php?id=tany2
泰山TV,http://117.72.68.25:9930/qilu.php?id=tats
新泰综合,http://117.72.68.25:9930/qilu.php?id=taxtzh
新泰乡村,http://117.72.68.25:9930/qilu.php?id=taxtxc
威海新闻综合,http://117.72.68.25:9930/qilu.php?id=whxwzh
威海都市生活,http://117.72.68.25:9930/qilu.php?id=whdssh
威海海洋,http://117.72.68.25:9930/qilu.php?id=whhy
威海环翠综合,http://117.72.68.25:9930/qilu.php?id=whhczh
荣成综合,http://117.72.68.25:9930/qilu.php?id=whrczh
荣成生活,http://117.72.68.25:9930/qilu.php?id=whrcsh
乳山综合,http://117.72.68.25:9930/qilu.php?id=whrszh
乳山生活,http://117.72.68.25:9930/qilu.php?id=whrssh
文登TV1,http://117.72.68.25:9930/qilu.php?id=whwd1
文登TV2,http://117.72.68.25:9930/qilu.php?id=whwd2

山西,#genre#

高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8
吉县综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
晋中新闻,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
黎城综合,http://111.53.96.67:8081/live/1/index.m3u8
潞城综合,http://59.48.42.6:62204/lucheng.m3u8
武乡综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
运城公共,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
运城科技,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
运城综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd
襄汾综合,http://7sycrzf7.live.sxmty.com/live/hls/da9222d15ce7491d85fe3519e5201df5/af161dfd2a434b22b3b75fdd72fb9038-1.m3u8?zshanxd
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8
晋中新闻,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8
晋中公共,http://jzdb.jztvnews.com:83/live/mount_for_ts/jzgg.m3u8
壶关电视,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8
平鲁综合,https://stream.icelook.cn/790d0a0f38c07f31/6728300245723120644_1609747594.m3u8?auth_key=1893456000-0-0-0cc4be5653a88cdb748a4543643d0fdb
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8
襄汾综合,http://7sycrzf7.live.sxmty.com/live/hls/da9222d15ce7491d85fe3519e5201df5/af161dfd2a434b22b3b75fdd72fb9038-1.m3u8
翼城综合,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
晋中新闻频道,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
长子综合频道,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8?zshanxd
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8?zshanxd
吉县综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8?zshanxd
吉县综合,https://epg.pw/stream/4f7fe7de135979b4ca1e5389dedd72c03e01d76e1d7d9d8795eb885014b38f92.m3u8
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
怀仁综合,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd
晋中综合,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8?zshanxd
晋中综合,http://jzlive.jztvnews.com:90/live/jzzh.m3u8?zshanxd
潞城电视,http://59.48.42.6:62204/lucheng.m3u8
灵石综合,https://live-stream.lsxrmtzx.com/live/video.m3u8?zshanxd
襄垣电视,http://video.xyxrmt.com/lsdream/2MAgsgb/1000/live.m3u8?zshanxd
长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8?zshanxd
闻喜综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd
高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8?zshanxd

四川,#genre#
成都新闻综合,http://tvbox6.icu/tv/cditv.php?id=cdxwzh
成都经济资讯,http://tvbox6.icu/tv/cditv.php?id=cdjjzx
成都都市生活,http://tvbox6.icu/tv/cditv.php?id=cddssh
成都影视文艺,http://tvbox6.icu/tv/cditv.php?id=cdyswy
成都公共频道,http://tvbox6.icu/tv/cditv.php?id=cdgg
成都少儿频道,http://tvbox6.icu/tv/cditv.php?id=cdse
成都蓉城先锋,http://tvbox6.icu/tv/cditv.php?id=cdrcxf
金牛电视台,http://tvbox6.icu/tv/cditv.php?id=jntv
双流综合,http://tvbox6.icu/tv/cditv.php?id=slzh
温江电视台,http://tvbox6.icu/tv/cditv.php?id=wjtv
高新电视台,http://tvbox6.icu/tv/cditv.php?id=gxtv
新津电视台,http://tvbox6.icu/tv/cditv.php?id=xjtv
大邑综合,http://tvbox6.icu/tv/cditv.php?id=dyxwzh
彭州电视台,http://tvbox6.icu/tv/cditv.php?id=pztv
蒲江电视台,http://tvbox6.icu/tv/cditv.php?id=pjtv
锦江电视台,http://tvbox6.icu/tv/cditv.php?id=jjtv
金堂电视台,http://tvbox6.icu/tv/cditv.php?id=jttv
郫都新闻综合,http://tvbox6.icu/tv/cditv.php?id=pdxwzh
龙泉综合,http://tvbox6.icu/tv/cditv.php?id=lqzh
青羊电视台,http://tvbox6.icu/tv/cditv.php?id=qytv
青白江电视台,http://tvbox6.icu/tv/cditv.php?id=qbjtv
崇州电视1套,http://tvbox6.icu/tv/cditv.php?id=cztv
都江堰电视台,http://tvbox6.icu/tv/cditv.php?id=djytv
成华有线,http://tvbox6.icu/tv/cditv.php?id=chyx
邛崃电视台,http://tvbox6.icu/tv/cditv.php?id=qltv
武侯电视台,http://tvbox6.icu/tv/cditv.php?id=whtv
新都电视台,http://tvbox6.icu/tv/cditv.php?id=xdzh
简阳新闻综合,http://tvbox6.icu/tv/cditv.php?id=jyxwzh
四川|黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8
四川|巴中综合,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
四川|洪雅新闻综合,http://api2.52tb.xyz/info?id=607&token=20230218htjgzi
四川|朝天新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
四川|大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8
四川|大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8
四川|德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
四川|广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
四川|广元公共,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
四川|广元综合,http://tv.dzsm.com:8100/chan/ch1.flv
四川|洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
四川|会东综合,http://112.45.133.129:90/live/xwzh.m3u8
四川|剑阁新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel10/playlist.m3u8
四川|金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
四川|金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
四川|乐至综合,http://175.155.106.72:89/live1/live1.m3u8
四川|雷波综合,http://lbzb.yd-data.com/live/0000.flv?auth_key=601589378470-0-0-67d1de5fa3aa9412566d7c9f807c91a0
四川|利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
四川|凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8
四川|凉山,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8
四川|纳溪新闻,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8
四川|攀枝花新闻综合,http://zb.pzhgd.com:9095/live/xwzh.m3u8
四川|蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8
四川|青川新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel11/playlist.m3u8
四川|松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
四川|旺苍新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel9/playlist.m3u8
四川|汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
四川|武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8
四川|营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
四川|筠连综合,http://118.122.78.172:89/live1/live1.m3u8
四川|中江新闻综合,https://livepgc.chinamcache.com/pgc/76664ca1f91638580f94fc7543c810cb.m3u8?auth_key=1657178327-0

安徽,#genre#
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
肥西综合,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8
歙县综合,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8
宿州新闻综合频道,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
宿州经济生活频道,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
宿州科技教育频道,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
淮南新闻综合频道,http://stream.0554news.com/hnds1/sd/live.m3u8
淮南民生频道,http://stream.0554news.com/hnds2/sd/live.m3u8
池州文化生活频道,http://cm.wshls.homecdn.com/live/4abdf.m3u8
